id,title,author,genre,publisher,year,author_set,author_set_str,book_id,total_sold
18943,Whitney Houston,"Maynard Bartoletti Ret., Erick Dooley I, Morton Medhurst",Fantasy,Hodder Headline,2022,"frozenset({'maynard bartoletti ret.', 'morton medhurst', 'erick dooley i'})","erick dooley i,maynard bartoletti ret.,morton medhurst",18943,11
19027,Casablanca,Delbert Emmerich II,Narrative nonfiction,Flame Tree Publishing,2025,frozenset({'delbert emmerich ii'}),delbert emmerich ii,19027,32
19015,PokÃ©mon Blue,Arlinda Huel,Tall tale,Blackie and Son Limited,1843,frozenset({'arlinda huel'}),arlinda huel,19015,32
19364,The Wives of Bath,Sen. Jerrell Mills,Textbook,Nauka,2012,frozenset({'sen. jerrell mills'}),sen. jerrell mills,19364,28
19568,The Legend of Zelda: Twilight Princess,Msgr. Roosevelt Daugherty,Horror,Blue Ribbon Books,2020,frozenset({'msgr. roosevelt daugherty'}),msgr. roosevelt daugherty,19568,34
19512,God of War,Doyle Hahn II,Fiction narrative,O'Reilly Media,1853,frozenset({'doyle hahn ii'}),doyle hahn ii,19512,18
18851,PokÃ©mon Alpha Sapphire,Apryl Hills,Metafiction,University of Alaska Press,1979,frozenset({'apryl hills'}),apryl hills,18851,8
19510,The Skull Beneath the Skin,Grant Von,Science fiction,AndrÃ© Deutsch,1848,frozenset({'grant von'}),grant von,19510,31
19272,Cover Her Face,Tara Gleason,Historical fiction,Ballantine Books,1909,frozenset({'tara gleason'}),tara gleason,19272,22
19104,North by Northwest,Mrs. Serafina Mohr,Biography/Autobiography,Hachette Book Group USA,1995,frozenset({'mrs. serafina mohr'}),mrs. serafina mohr,19104,31
19356,After Many a Summer Dies the Swan,Sen. Justin Haley,Folklore,Charles Scribner's Sons,2004,frozenset({'sen. justin haley'}),sen. justin haley,19356,38
18932,Paper Moon,"Tyson Treutel, Numbers Howell DDS",Classic,University of Minnesota Press,2025,"frozenset({'tyson treutel', 'numbers howell dds'})","numbers howell dds,tyson treutel",18932,27
19080,Cidade de Deus,Justin Wiza,Short story,Blackwell Publishing,2008,frozenset({'justin wiza'}),justin wiza,19080,33
19424,Star Wars: Episode IV â€“ A New Hope,Annabell Block Ret.,Realistic fiction,Shuter & Shooter Publishers,1984,frozenset({'annabell block ret.'}),annabell block ret.,19424,35
19341,I Will Fear No Evil,Travis Moore,Crime/Detective,Allen Ltd,1981,frozenset({'travis moore'}),travis moore,19341,18
19574,The Truman Show,Vera Roob,Western,HarperTrophy,1998,frozenset({'vera roob'}),vera roob,19574,17
19079,Wii Play,Stephen Goodwin,Classic,Dalkey Archive Press,2008,frozenset({'stephen goodwin'}),stephen goodwin,19079,16
18978,A Swiftly Tilting Planet,"Sam Langosh, Charlie Labadie LLD",Metafiction,Central European University Press,1978,"frozenset({'charlie labadie lld', 'sam langosh'})","charlie labadie lld,sam langosh",18978,23
19551,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,Chambers Harrap,1970,"frozenset({'amb. deon herman', 'maynard strosin cpa', 'gerda torphy', 'vincenza jerde', 'normand walter'})","amb. deon herman,gerda torphy,maynard strosin cpa,normand walter,vincenza jerde",19551,17
18874,Kirby's Dream Land,Doyle Hahn II,Horror,Open University Press,1997,frozenset({'doyle hahn ii'}),doyle hahn ii,18874,17
19435,Whitney,"Crysta Armstrong, Salvador D'Amore",Fiction in verse,Casemate Publishers,2012,"frozenset({""salvador d'amore"", 'crysta armstrong'})","crysta armstrong,salvador d'amore",19435,19
18946,The Lord of the Rings: The Fellowship of the Ring,Bennie Friesen V,Fairy tale,Vintage Books at Random House,1999,frozenset({'bennie friesen v'}),bennie friesen v,18946,22
19415,Millennium,"Son Mueller, Milton Graham",Biography/Autobiography,Scholastic Press,1979,"frozenset({'milton graham', 'son mueller'})","milton graham,son mueller",19415,31
18982,Saving Private Ryan,Karin Gerlach,Short story,Random House,1985,frozenset({'karin gerlach'}),karin gerlach,18982,24
19234,"Those Barren Leaves, Thrones, Dominations","Crysta Armstrong, Salvador D'Amore",Fairy tale,University of Akron Press,1998,"frozenset({""salvador d'amore"", 'crysta armstrong'})","crysta armstrong,salvador d'amore",19234,16
19011,Confessions,"Efrain Schiller, Nicky Bailey",Narrative nonfiction,Sidgwick & Jackson,2021,"frozenset({'nicky bailey', 'efrain schiller'})","efrain schiller,nicky bailey",19011,24
19118,O Jerusalem!,Maynard Bartoletti Ret.,Crime/Detective,Open University Press,1983,frozenset({'maynard bartoletti ret.'}),maynard bartoletti ret.,19118,33
19498,I Sing the Body Electric,"Elijah Bernhard, Msgr. Frances Fritsch, Rudy Wisozk",Narrative nonfiction,Open University Press,2025,"frozenset({'rudy wisozk', 'elijah bernhard', 'msgr. frances fritsch'})","elijah bernhard,msgr. frances fritsch,rudy wisozk",19498,41
19082,The Mermaids Singing,"Claudio Gleason, Audrea Reynolds, Antonio Hettinger, Mui Upton DC",Folklore,New Directions Publishing,1993,"frozenset({'audrea reynolds', 'mui upton dc', 'antonio hettinger', 'claudio gleason'})","antonio hettinger,audrea reynolds,claudio gleason,mui upton dc",19082,12
18871,Civilization V,Vanessa Haley,Fairy tale,New Directions Publishing,2011,frozenset({'vanessa haley'}),vanessa haley,18871,37
19308,No Highway,"Armando Sipes DDS, Carlos Hansen",Crime/Detective,New Village Press,1890,"frozenset({'carlos hansen', 'armando sipes dds'})","armando sipes dds,carlos hansen",19308,25
19406,Back to the Future,Chante Stamm,Legend,Mark Batty Publisher,1997,frozenset({'chante stamm'}),chante stamm,19406,23
19129,Casino,Xuan Shields DO,Mystery,,1989,frozenset({'xuan shields do'}),xuan shields do,19129,21
19183,Fortnite,Sung Lindgren,Science fiction,Leaf Books,1981,frozenset({'sung lindgren'}),sung lindgren,19183,30
19076,Intouchables,"Awilda Sauer Sr., Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt",Textbook,Harvest House,2024,"frozenset({'jenniffer greenholt', 'amos schaden vm', 'chantelle mclaughlin', 'awilda sauer sr.'})","amos schaden vm,awilda sauer sr.,chantelle mclaughlin,jenniffer greenholt",19076,18
19143,X&Y,Sonia Hauck,Legend,Brill Publishers,2013,frozenset({'sonia hauck'}),sonia hauck,19143,36
19191,Crash Bandicoot,Vernice Gislason,Metafiction,,1896,frozenset({'vernice gislason'}),vernice gislason,19191,19
18961,Dangerous,Jeffrey Cassin,Crime/Detective,Marshall Cavendish,1971,frozenset({'jeffrey cassin'}),jeffrey cassin,18961,20
19099,Dunkirk,Dinah Anderson,Fable,Harcourt Trade Publishers,1999,frozenset({'dinah anderson'}),dinah anderson,19099,31
19204,It Happened One Night,Vera Roob,Short story,George Routledge & Sons,2018,frozenset({'vera roob'}),vera roob,19204,23
18853,Mario Kart DS,Prudence Cassin V,Mystery,Reed Publishing,1977,frozenset({'prudence cassin v'}),prudence cassin v,18853,25
19314,Princess Mononoke,"Kaci Skiles, Tessa Pfeffer DC, Johnnie Hoeger",Short story,McGraw Hill Financial,1886,"frozenset({'kaci skiles', 'johnnie hoeger', 'tessa pfeffer dc'})","johnnie hoeger,kaci skiles,tessa pfeffer dc",19314,19
19229,Ring of Bright Water,Felix Rice IV,Short story,Dalkey Archive Press,1984,frozenset({'felix rice iv'}),felix rice iv,19229,20
18995,A Beautiful Mind,Pres. Cesar MacGyver,Narrative nonfiction,Booktrope,1994,frozenset({'pres. cesar macgyver'}),pres. cesar macgyver,18995,21
19175,2001: A Space Odyssey,Donn Jaskolski,Science fiction,Signet Books,1998,frozenset({'donn jaskolski'}),donn jaskolski,19175,27
19254,Pale Kings and Princes,Mr. Era Olson,Tall tale,Voyager Books,2026,frozenset({'mr. era olson'}),mr. era olson,19254,14
18954,A Passage to India,"Thurman Bruen, Thu Lesch",Fantasy,Left Book Club,1847,"frozenset({'thu lesch', 'thurman bruen'})","thu lesch,thurman bruen",18954,21
18895,Interstellar,"Sondra O'Reilly, Christin Johnson",Mystery,New Village Press,,"frozenset({""sondra o'reilly"", 'christin johnson'})","christin johnson,sondra o'reilly",18895,16
19504,WALLÂ·E,Alfonzo Hilpert,Short story,Pantheon Books at Random House,2014,frozenset({'alfonzo hilpert'}),alfonzo hilpert,19504,24
18909,Room,Adolfo Zemlak MD,Fiction narrative,Fearless Books,2017,frozenset({'adolfo zemlak md'}),adolfo zemlak md,18909,23
19559,Jaws,Chantelle McLaughlin,Suspense/Thriller,Libertas Academica,2015,frozenset({'chantelle mclaughlin'}),chantelle mclaughlin,19559,25
19126,25,"Prof. Jason Breitenberg, Elfrieda Grant",Reference book,Belknap Press,1981,"frozenset({'prof. jason breitenberg', 'elfrieda grant'})","elfrieda grant,prof. jason breitenberg",19126,36
19492,Garry's Mod,Fredric Kris VM,Fiction in verse,Chick Publications,2018,frozenset({'fredric kris vm'}),fredric kris vm,19492,23
18889,Witness for the Prosecution,Jeffrey Cassin,Textbook,Shuter & Shooter Publishers,1924,frozenset({'jeffrey cassin'}),jeffrey cassin,18889,20
19480,Star Wars: Episode VI - Return of the Jedi,"Vanna Hauck LLD, Alphonso Bednar MD, Alanna Mayer",Fairy tale,Orion Books,2006,"frozenset({'alphonso bednar md', 'vanna hauck lld', 'alanna mayer'})","alanna mayer,alphonso bednar md,vanna hauck lld",19480,22
19074,No Longer at Ease,"Eleanor Stark, Reynalda Conn",Fiction narrative,Harcourt Trade Publishers,2010,"frozenset({'eleanor stark', 'reynalda conn'})","eleanor stark,reynalda conn",19074,27
18968,Dishonored,"Maynard Strosin CPA, Normand Walter",Crime/Detective,Ten Speed Press,2017,"frozenset({'normand walter', 'maynard strosin cpa'})","maynard strosin cpa,normand walter",18968,18
19215,Inglourious Basterds,Fr. Shirley Jones,Essay,Sidgwick & Jackson,2007,frozenset({'fr. shirley jones'}),fr. shirley jones,19215,26
19489,Slippery When Wet,Asa Rogahn,Tall tale,Darakwon Press,1967,frozenset({'asa rogahn'}),asa rogahn,19489,25
19527,Shadow Tactics: Blade of the Shogun,Cathy Kovacek PhD,Suspense/Thriller,D. Reidel,1988,frozenset({'cathy kovacek phd'}),cathy kovacek phd,19527,24
19177,The Usual Suspects,"Lyman O'Keefe, Msgr. Shante Weissnat, Edwin Koepp",Textbook,FabJob,2008,"frozenset({""lyman o'keefe"", 'msgr. shante weissnat', 'edwin koepp'})","edwin koepp,lyman o'keefe,msgr. shante weissnat",19177,24
19329,Far From the Madding Crowd,"Karma Leffler, Tabetha Fisher",Metafiction,Hodder Headline,2019,"frozenset({'tabetha fisher', 'karma leffler'})","karma leffler,tabetha fisher",19329,37
19188,Day of the Tentacle,Thanh Prohaska,Comic/Graphic Novel,Etruscan Press,2016,frozenset({'thanh prohaska'}),thanh prohaska,19188,25
19589,Super Smash Bros. Melee,"Amb. Catarina Mueller, Rep. Vergie Kohler",Fiction narrative,Heyday Books,2005,"frozenset({'rep. vergie kohler', 'amb. catarina mueller'})","amb. catarina mueller,rep. vergie kohler",19589,29
19169,Command & Conquer: Red Alert 2 - Yuris Revenge,Stasia Hoppe,Fantasy,George Routledge & Sons,1980,frozenset({'stasia hoppe'}),stasia hoppe,19169,25
19252,L.A. Confidential,Amb. Candace Haag,Historical fiction,Open Court Publishing Company,2022,frozenset({'amb. candace haag'}),amb. candace haag,19252,16
19025,Guitar Hero,Eugenio Crooks,Mythology,Da Capo Press,2000,frozenset({'eugenio crooks'}),eugenio crooks,19025,28
19465,Star Wars: Episode IX â€“ The Rise of Skywalker,Gino Kiehn,Folklore,Dalkey Archive Press,1986,frozenset({'gino kiehn'}),gino kiehn,19465,25
19348,Mega Man,Hosea Monahan,Horror,Book League of America,1926,frozenset({'hosea monahan'}),hosea monahan,19348,19
19487,Command & Conquer 4: Tiberian Twilight,Jarod Simonis DVM,Mythopoeia,AndrÃ© Deutsch,1991,frozenset({'jarod simonis dvm'}),jarod simonis dvm,19487,17
19224,In Death Ground,Yuri O'Reilly,Science fiction,Shire Books,1992,"frozenset({""yuri o'reilly""})",yuri o'reilly,19224,33
19436,La La Land,Dinah Anderson,Suspense/Thriller,Book League of America,1998,frozenset({'dinah anderson'}),dinah anderson,19436,15
19522,Now Sleeps the Crimson Petal,Broderick Lebsack,Folklore,Library of America,1977,frozenset({'broderick lebsack'}),broderick lebsack,19522,25
18927,Dead Poets Society,Jann Leannon,Tall tale,Blackwell Publishing,1842,frozenset({'jann leannon'}),jann leannon,18927,10
19049,Oldeuboi,"Karma Leffler, Tabetha Fisher",Biography/Autobiography,University of Akron Press,1983,"frozenset({'tabetha fisher', 'karma leffler'})","karma leffler,tabetha fisher",19049,24
19575,Crysis 2,Agustin Stanton III,Horror,Black Library,1990,frozenset({'agustin stanton iii'}),agustin stanton iii,19575,13
19113,The Help,Hyacinth Shields IV,Historical fiction,Booktrope,1984,frozenset({'hyacinth shields iv'}),hyacinth shields iv,19113,26
19195,The Waste Land,Alanna Mayer,Fiction in verse,Canongate Books,2001,frozenset({'alanna mayer'}),alanna mayer,19195,19
19019,Backstreet's Back,Chet Runolfsdottir,Short story,Blackie and Son Limited,1981,frozenset({'chet runolfsdottir'}),chet runolfsdottir,19019,28
19056,The Woman in Me,Shane Homenick Sr.,Fantasy,Salt Publishing,1978,frozenset({'shane homenick sr.'}),shane homenick sr.,19056,39
19390,Oh! To be in England,"Amb. Deon Herman, Vincenza Jerde, Gerda Torphy",Reference book,Felony & Mayhem Press,2007,"frozenset({'gerda torphy', 'vincenza jerde', 'amb. deon herman'})","amb. deon herman,gerda torphy,vincenza jerde",19390,21
19114,...Baby One More Time,"Keneth Crist, Andra Reilly",Biography/Autobiography,Atlantic Books,2020,"frozenset({'andra reilly', 'keneth crist'})","andra reilly,keneth crist",19114,9
19525,In a Glass Darkly,Prof. Anastacia Howe,Essay,Matthias Media,1985,frozenset({'prof. anastacia howe'}),prof. anastacia howe,19525,18
18900,Come On Over,"Solange Marks, Donn Jaskolski",Historical fiction,Indiana University Press,1997,"frozenset({'solange marks', 'donn jaskolski'})","donn jaskolski,solange marks",18900,19
18941,Back in Black,Margarita Dietrich,Humor,McClelland and Stewart,2025,frozenset({'margarita dietrich'}),margarita dietrich,18941,23
18956,The Torment of Others,"Gerda Torphy, Amb. Deon Herman, Vincenza Jerde",Biography/Autobiography,Schocken Books,1991,"frozenset({'gerda torphy', 'vincenza jerde', 'amb. deon herman'})","amb. deon herman,gerda torphy,vincenza jerde",18956,27
18867,TRON,Tony O'Hara,Humor,New Holland Publishers,1986,"frozenset({""tony o'hara""})",tony o'hara,18867,28
19516,Command & Conquer: Red Alert 3,Christin Johnson,Crime/Detective,Ignatius Press,1980,frozenset({'christin johnson'}),christin johnson,19516,25
19495,Frozen,Yuri O'Reilly,Science fiction,Adis International,2024,"frozenset({""yuri o'reilly""})",yuri o'reilly,19495,16
19547,By Grand Central Station I Sat Down and Wept,Doretta Schuppe,Western,Schocken Books,1998,frozenset({'doretta schuppe'}),doretta schuppe,19547,12
19529,Command & Conquer: Red Alert,Carolyne West,Historical fiction,Happy House,1980,frozenset({'carolyne west'}),carolyne west,19529,34
19416,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,Churchill Livingstone,1877,"frozenset({'dewayne heathcote dc', 'garland leannon'})","dewayne heathcote dc,garland leannon",19416,30
19554,Off the Wall,"Denisha Cassin, Garfield Blick, Olin Windler",Biography/Autobiography,Apress,1990,"frozenset({'denisha cassin', 'garfield blick', 'olin windler'})","denisha cassin,garfield blick,olin windler",19554,17
19511,Infamous,Carolyne West,Short story,Velazquez Press,1993,frozenset({'carolyne west'}),carolyne west,19511,18
19463,The Wings of the Dove,Karma Leffler,Mythology,Salt Publishing,1985,frozenset({'karma leffler'}),karma leffler,19463,30
19220,Brothers in Arms,Rep. Vergie Kohler,Mystery,Manning Publications,1879,frozenset({'rep. vergie kohler'}),rep. vergie kohler,19220,32
19523,Jacob Have I Loved,Prof. Jerlene Hintz,Short story,University of California Press,1977,frozenset({'prof. jerlene hintz'}),prof. jerlene hintz,19523,21
19313,The Soldier's Art,Amb. Catarina Mueller,Narrative nonfiction,Cengage Learning,2015,frozenset({'amb. catarina mueller'}),amb. catarina mueller,19313,27
19260,Sonic Unleashed,Jayme Senger,Mythology,Banner of Truth Trust,2005,frozenset({'jayme senger'}),jayme senger,19260,24
19085,Boston,Louis Ryan,Classic,Da Capo Press,2009,frozenset({'louis ryan'}),louis ryan,19085,16
19402,Castle Crashers,Mrs. Loris McDermott,Suspense/Thriller,Flame Tree Publishing,,frozenset({'mrs. loris mcdermott'}),mrs. loris mcdermott,19402,23
19227,"Ah, Wilderness!","Alanna Mayer, Vanna Hauck LLD, Alphonso Bednar MD",Fantasy,Lethe Press,2008,"frozenset({'vanna hauck lld', 'alanna mayer', 'alphonso bednar md'})","alanna mayer,alphonso bednar md,vanna hauck lld",19227,28
19566,The Legend of Zelda,Prof. Jason Breitenberg,Tall tale,Chatto and Windus,2025,frozenset({'prof. jason breitenberg'}),prof. jason breitenberg,19566,17
19462,PokÃ©mon Yellow,"Sung Lindgren, Reynalda Conn, Eleanor Stark",Fairy tale,Atlantic Books,1907,"frozenset({'sung lindgren', 'eleanor stark', 'reynalda conn'})","eleanor stark,reynalda conn,sung lindgren",19462,13
19344,Command & Conquer: Rivals,Bruna Skiles,Horror,Parragon,1977,frozenset({'bruna skiles'}),bruna skiles,19344,13
19534,Stranger in a Strange Land,Edgardo Littel III,Humor,Pecan Grove Press,2005,frozenset({'edgardo littel iii'}),edgardo littel iii,19534,25
19290,Waiting for the Barbarians,"Benedict Stark, Buddy Ward",Folklore,Hachette Book Group USA,1992,"frozenset({'benedict stark', 'buddy ward'})","benedict stark,buddy ward",19290,11
19180,The Green Mile,"Darnell Lakin, Tandra Ebert",Fanfiction,Schocken Books,1992,"frozenset({'darnell lakin', 'tandra ebert'})","darnell lakin,tandra ebert",19180,26
19106,Nuovo Cinema Paradiso,"Zelma Rempel, Rev. Susanna Christiansen, Jim Renner",Classic,Tate Publishing & Enterprises,2009,"frozenset({'zelma rempel', 'rev. susanna christiansen', 'jim renner'})","jim renner,rev. susanna christiansen,zelma rempel",19106,31
19418,F-Zero,Carisa Blick,Fiction narrative,ECW Press,1992,frozenset({'carisa blick'}),carisa blick,19418,12
19518,Midnight Memories,Rep. Charlyn Hagenes,Tall tale,Faber and Faber,2018,frozenset({'rep. charlyn hagenes'}),rep. charlyn hagenes,19518,37
19471,The Joshua Tree,Broderick Lebsack,Fable,Bison Books,1986,frozenset({'broderick lebsack'}),broderick lebsack,19471,13
19041,Specimen Days,Gino Kiehn,Folklore,Open Court Publishing Company,2012,frozenset({'gino kiehn'}),gino kiehn,19041,27
19091,Diablo II,Fr. Kacy Reilly,Realistic fiction,Matthias Media,2017,frozenset({'fr. kacy reilly'}),fr. kacy reilly,19091,34
19013,Life of Brian,Carlos Hansen,Classic,Marion Boyars Publishers,2019,frozenset({'carlos hansen'}),carlos hansen,19013,22
19221,The Glory and the Dream,Clementina Dicki,Mystery,Parachute Publishing,1967,frozenset({'clementina dicki'}),clementina dicki,19221,18
19094,The Legend of Zelda: Majora's Mask,Pres. Doug Donnelly,Fanfiction,Pan Books,2024,frozenset({'pres. doug donnelly'}),pres. doug donnelly,19094,18
19135,PokÃ©mon SoulSilver,Tiffani O'Keefe JD,Mystery,St. Martin's Press,2021,"frozenset({""tiffani o'keefe jd""})",tiffani o'keefe jd,19135,31
19097,Super Mario Sunshine,Sondra O'Reilly,Legend,Basic Books,2010,"frozenset({""sondra o'reilly""})",sondra o'reilly,19097,27
19442,Stand by Me,Rosalinda McClure,Fantasy,Holt McDougal,1991,frozenset({'rosalinda mcclure'}),rosalinda mcclure,19442,20
19029,Hysteria,Luisa Boehm,Legend,Breslov Research Institute,1996,frozenset({'luisa boehm'}),luisa boehm,19029,12
19240,Star Wars: Episode I â€“ The Phantom Menace,"Joshua Reichel, Denyse Abernathy",Metafiction,George Newnes,1852,"frozenset({'joshua reichel', 'denyse abernathy'})","denyse abernathy,joshua reichel",19240,15
19372,The Lathe of Heaven,"Amos Schaden VM, Chantelle McLaughlin, Jenniffer Greenholt, Awilda Sauer Sr.",Crime/Detective,Adis International,1982,"frozenset({'amos schaden vm', 'chantelle mclaughlin', 'awilda sauer sr.', 'jenniffer greenholt'})","amos schaden vm,awilda sauer sr.,chantelle mclaughlin,jenniffer greenholt",19372,24
19095,Cool Hand Luke,Edgardo Littel III,Textbook,Hay House,1978,frozenset({'edgardo littel iii'}),edgardo littel iii,19095,34
19223,The Best Years of Our Lives,Carisa Blick,Reference book,Bloomsbury Publishing Plc,2014,frozenset({'carisa blick'}),carisa blick,19223,27
19058,Lemonade,Ms. Jenee Mann,Fanfiction,University of California Press,1997,frozenset({'ms. jenee mann'}),ms. jenee mann,19058,32
18966,The Bodyguard,Rob Veum,Mythopoeia,Ignatius Press,1998,frozenset({'rob veum'}),rob veum,18966,30
19469,Vanity Fair,Delbert Littel,Historical fiction,Firebrand Books,1986,frozenset({'delbert littel'}),delbert littel,19469,9
19365,The Road Less Traveled,Fr. Shirley Jones,Legend,Zed Books,1997,frozenset({'fr. shirley jones'}),fr. shirley jones,19365,15
19271,Beyond the Mexique Bay,"Arlie Stiedemann, Edwin Koepp, Lyman O'Keefe, Msgr. Shante Weissnat, Simona O'Reilly",Narrative nonfiction,Bloomsbury Publishing Plc,2012,"frozenset({""lyman o'keefe"", 'msgr. shante weissnat', 'arlie stiedemann', ""simona o'reilly"", 'edwin koepp'})","arlie stiedemann,edwin koepp,lyman o'keefe,msgr. shante weissnat,simona o'reilly",19271,13
19132,The Wolf of Wall Street,"Karol Mills, Cristie Doyle, Rashida Predovic",Fiction in verse,Mapin Publishing,2021,"frozenset({'karol mills', 'rashida predovic', 'cristie doyle'})","cristie doyle,karol mills,rashida predovic",19132,20
18855,Minecraft,"Vincenza Jerde, Normand Walter, Amb. Deon Herman, Maynard Strosin CPA, Gerda Torphy",Folklore,Firebrand Books,1977,"frozenset({'amb. deon herman', 'maynard strosin cpa', 'gerda torphy', 'vincenza jerde', 'normand walter'})","amb. deon herman,gerda torphy,maynard strosin cpa,normand walter,vincenza jerde",18855,18
18878,The Millstone,"Mui Upton DC, Audrea Reynolds",Crime/Detective,United States Government Publishing Office,2025,"frozenset({'mui upton dc', 'audrea reynolds'})","audrea reynolds,mui upton dc",18878,30
19040,Super Meat Boy,"Stacy Quitzon, Ocie Barton, Matthew Stark",Legend,Hay House,1845,"frozenset({'stacy quitzon', 'ocie barton', 'matthew stark'})","matthew stark,ocie barton,stacy quitzon",19040,24
19573,Brand New Eyes,Audra Wehner Jr.,Short story,Harcourt Assessment,2006,frozenset({'audra wehner jr.'}),audra wehner jr.,19573,18
18916,The Bodyguard,Rob Veum,Mythopoeia,Cisco Press,2016,frozenset({'rob veum'}),rob veum,18916,18
18901,If I Forget Thee Jerusalem,"Sondra O'Reilly, Christin Johnson",Fable,University of Akron Press,2000,"frozenset({""sondra o'reilly"", 'christin johnson'})","christin johnson,sondra o'reilly",18901,18
19443,This Side of Paradise,Odessa Hartmann,Humor,Atlas Press,1978,frozenset({'odessa hartmann'}),odessa hartmann,19443,18
19296,The Widening Gyre,Fr. Taina Bernier,Crime/Detective,United States Government Publishing Office,1961,frozenset({'fr. taina bernier'}),fr. taina bernier,19296,18
19010,Call of Duty: Modern Warfare 2,"Son Mueller, Milton Graham",Short story,DAW Books,1983,"frozenset({'milton graham', 'son mueller'})","milton graham,son mueller",19010,14
18890,Viva la Vida or Death and All His Friends,"Fr. Kacy Reilly, Carisa Blick",Short story,Bison Books,2005,"frozenset({'fr. kacy reilly', 'carisa blick'})","carisa blick,fr. kacy reilly",18890,31
19119,To Kill a Mockingbird,Joshua Hamill II,Biography/Autobiography,Kodansha,2010,frozenset({'joshua hamill ii'}),joshua hamill ii,19119,24
19371,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,Harvard University Press,1857,"frozenset({'dewayne heathcote dc', 'garland leannon'})","dewayne heathcote dc,garland leannon",19371,27
18899,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Reed Publishing,1994,frozenset({'elvin hagenes'}),elvin hagenes,18899,12
19017,The Last Enemy,Prof. Jerlene Hintz,Speech,Seagull Books,2007,frozenset({'prof. jerlene hintz'}),prof. jerlene hintz,19017,24
18849,The Matrix,Grant Von,Fantasy,Apress,2015,frozenset({'grant von'}),grant von,18849,22
19488,Kingdom Hearts,Maynard Bartoletti Ret.,Short story,McGraw-Hill Education,2023,frozenset({'maynard bartoletti ret.'}),maynard bartoletti ret.,19488,33
19298,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,UCL Press,1867,"frozenset({'dewayne heathcote dc', 'garland leannon'})","dewayne heathcote dc,garland leannon",19298,22
19109,Dirty Dancing,"Msgr. Frances Fritsch, Elijah Bernhard, Rudy Wisozk",Suspense/Thriller,Paulist Press,1992,"frozenset({'rudy wisozk', 'elijah bernhard', 'msgr. frances fritsch'})","elijah bernhard,msgr. frances fritsch,rudy wisozk",19109,22
19263,Terminator 2: Judgment Day,Hong Ratke,Essay,Dedalus Books,1831,frozenset({'hong ratke'}),hong ratke,19263,16
19181,How to Train Your Dragon,Karma Leffler,Suspense/Thriller,Casemate Publishers,2008,frozenset({'karma leffler'}),karma leffler,19181,25
19571,Max Payne,Dennise Mante DDS,Humor,Book League of America,2009,frozenset({'dennise mante dds'}),dennise mante dds,19571,33
18964,Life Is Beautiful,Rossana Koelpin,Metafiction,Manchester University Press,1993,frozenset({'rossana koelpin'}),rossana koelpin,18964,30
19556,Titanic: Music from the Motion Picture,"Elia Bartell, Brice Prohaska MD, Jerald Kreiger",Realistic fiction,Flame Tree Publishing,2011,"frozenset({'jerald kreiger', 'elia bartell', 'brice prohaska md'})","brice prohaska md,elia bartell,jerald kreiger",19556,24
18924,Bury My Heart at Wounded Knee,Asa Rogahn,Fantasy,Eerdmans Publishing,1990,frozenset({'asa rogahn'}),asa rogahn,18924,21
19540,Halo: Combat Evolved,Jane Wiegand,Narrative nonfiction,Candlewick Press,1997,frozenset({'jane wiegand'}),jane wiegand,19540,12
19173,East of Eden,Jesus Thompson,Biography/Autobiography,Shambhala Publications,2021,frozenset({'jesus thompson'}),jesus thompson,19173,24
18999,Lawrence of Arabia,"Tod Kris, Jenni Kautzer",Realistic fiction,Taylor & Francis,1991,"frozenset({'tod kris', 'jenni kautzer'})","jenni kautzer,tod kris",18999,26
19247,Diablo III,Amb. Catarina Mueller,Mystery,Airiti Press,1990,frozenset({'amb. catarina mueller'}),amb. catarina mueller,19247,30
19060,Far Cry,Len Konopelski,Short story,Booktrope,1987,frozenset({'len konopelski'}),len konopelski,19060,11
19304,"Such, Such Were the Joys",Carlton Stanton,Suspense/Thriller,FabJob,2026,frozenset({'carlton stanton'}),carlton stanton,19304,25
19533,Lilies of the Field,Fran Ritchie,Historical fiction,Charles Scribner's Sons,1999,frozenset({'fran ritchie'}),fran ritchie,19533,26
19479,Katamari Damacy,Travis Moore,Speech,Libertas Academica,1998,frozenset({'travis moore'}),travis moore,19479,21
19007,The Heart Is a Lonely Hunter,Christin Johnson,Textbook,Ignatius Press,2026,frozenset({'christin johnson'}),christin johnson,19007,14
19098,City Lights,"Sung Lindgren, Laurice Bosco",Realistic fiction,Harvard University Press,2002,"frozenset({'sung lindgren', 'laurice bosco'})","laurice bosco,sung lindgren",19098,7
19197,Commandos 2: Men of Courage,Demetrice Brown,Legend,George H. Doran Company,2021,frozenset({'demetrice brown'}),demetrice brown,19197,25
19023,The Maltese Falcon,"Stacy Quitzon, Ocie Barton, Matthew Stark, Stephen Goodwin",Fiction in verse,Atheneum Publishers,1984,"frozenset({'stacy quitzon', 'ocie barton', 'stephen goodwin', 'matthew stark'})","matthew stark,ocie barton,stacy quitzon,stephen goodwin",19023,16
